OSVersion_Win7SP1x86,OSVersion_Win10Homex64,Process_Name,PID,PPID,Hidden_Process,Threads,Handles,DLLs,Session_ID,Wow64,Start_Time,Exit_Time,Injected_Code,APIhooks_ImportAddressTable(IAT),APIhooks_Inline/Trampoline,APIhooks_NTSyscall,Network_Connection,Network_Protocol_TCP,Network_Protocol_UDP,SeCreateTokenPrivilege,SeAssignPrimaryTokenPrivilege,SeLockMemoryPrivilege,SeIncreaseQuotaPrivilege,SeMachineAccountPrivilege,SeTcbPrivilege,SeSecurityPrivilege,SeTakeOwnershipPrivilege,SeLoadDriverPrivilege,SeSystemProfilePrivilege,SeSystemtimePrivilege,SeProfileSingleProcessPrivilege,SeIncreaseBasePriorityPrivilege,SeCreatePagefilePrivilege,SeCreatePermanentPrivilege,SeBackupPrivilege,SeRestorePrivilege,SeShutdownPrivilege,SeDebugPrivilege,SeAuditPrivilege,SeSystemEnvironmentPrivilege,SeChangeNotifyPrivilege,SeRemoteShutdownPrivilege,SeUndockPrivilege,SeSyncAgentPrivilege,SeEnableDelegationPrivilege,SeManageVolumePrivilege,SeImpersonatePrivilege,SeCreateGlobalPrivilege,SeTrustedCredManAccessPrivilege,SeRelabelPrivilege,SeIncreaseWorkingSetPrivilege,SeTimeZonePrivilege,SeCreateSymbolicLinkPrivilege,SeDelegateSessionUserImpersonatePrivilege,Label
1,0,MGL.exe,1992,2292,0,16,205,91,1,0,2024-05-07 05:54:09 UTC+0000,-,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Malicious
1,0,MGL.exe,436,2292,0,15,224,74,1,0,2024-05-07 05:54:15 UTC+0000,-,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Malicious
1,0,dllhost.exe,4076,580,0,0,0,0,-,0,2024-05-07 05:54:25 UTC+0000,2024-05-07 05:54:30 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,System,4,0,0,87,487,0,-,0,2024-05-07 14:58:29 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,smss.exe,248,4,0,2,32,2,-,0,2024-05-07 14:58:29 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,csrss.exe,324,308,0,9,338,16,0,0,2024-05-07 14:58:31 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,wininit.exe,372,308,0,3,79,26,0,0,2024-05-07 14:58:32 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,csrss.exe,380,364,0,9,338,16,1,0,2024-05-07 14:58:32 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,winlogon.exe,420,364,0,3,117,31,1,0,2024-05-07 14:58:32 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,Benign
1,0,services.exe,468,372,0,8,193,33,0,0,2024-05-07 14:58:32 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,lsass.exe,476,372,0,6,554,62,0,0,2024-05-07 14:58:32 UTC+0000,-,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,lsm.exe,484,372,0,10,143,16,0,0,2024-05-07 14:58:32 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,svchost.exe,584,468,0,10,353,52,0,0,2024-05-07 14:58:32 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,Malicious
1,0,svchost.exe,652,468,0,7,234,34,0,0,2024-05-07 14:58:32 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
1,0,svchost.exe,760,468,0,20,482,77,0,0,2024-05-07 14:58:33 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Malicious
1,0,svchost.exe,796,468,0,17,442,91,0,0,2024-05-07 14:58:33 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Malicious
1,0,svchost.exe,844,468,0,32,1089,147,0,0,2024-05-07 14:58:33 UTC+0000,-,0,0,2,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Malicious
1,0,svchost.exe,976,468,0,13,330,83,0,0,2024-05-07 14:58:33 UTC+0000,-,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
1,0,svchost.exe,1076,468,0,17,476,74,0,0,2024-05-07 14:58:33 UTC+0000,-,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
1,0,spoolsv.exe,1212,468,0,12,281,77,0,0,2024-05-07 14:58:33 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,1240,468,0,17,332,68,0,0,2024-05-07 14:58:33 UTC+0000,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
1,0,taskhost.exe,1668,468,0,8,187,52,1,0,2024-05-07 14:58:34 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,dwm.exe,1776,796,0,3,74,28,1,0,2024-05-07 14:58:34 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,explorer.exe,1848,1760,0,20,850,172,1,0,2024-05-07 14:58:34 UTC+0000,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,SearchIndexer.,1832,468,0,14,703,72,0,0,2024-05-07 14:58:42 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,3504,468,0,10,152,39,0,0,2024-05-07 15:00:22 UTC+0000,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Malicious
1,0,mscorsvw.exe,3588,468,0,7,81,29,0,0,2024-05-07 15:00:34 UTC+0000,-,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,sppsvc.exe,3628,468,0,4,151,29,0,0,2024-05-07 15:00:35 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,svchost.exe,3660,468,0,9,318,53,0,0,2024-05-07 15:00:35 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Malicious
1,0,GoogleCrashHan,576,3276,0,5,87,27,0,0,2024-05-07 15:02:56 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,chrome.exe,2632,924,0,35,1092,114,1,0,2024-05-07 15:02:56 UTC+0000,-,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,2016,2632,0,9,98,21,1,0,2024-05-07 15:02:56 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,1300,2632,0,15,390,52,1,0,2024-05-07 15:02:57 UTC+0000,-,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,2864,2632,0,6,131,43,1,0,2024-05-07 15:02:57 UTC+0000,-,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3744,2632,0,14,195,66,1,0,2024-05-07 15:02:58 UTC+0000,-,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2456,2632,0,9,176,52,1,0,2024-05-07 15:05:26 UTC+0000,-,0,5,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3768,2632,0,15,258,44,1,0,2024-05-07 15:31:45 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2316,2632,0,16,308,44,1,0,2024-05-07 15:32:35 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3848,2632,0,17,230,44,1,0,2024-05-07 15:33:51 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2648,2632,0,13,166,44,1,0,2024-05-07 15:33:52 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3092,2632,0,0,0,0,-,0,2024-05-07 15:33:52 UTC+0000,2024-05-07 15:33:52 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3468,2632,0,0,0,0,-,0,2024-05-07 15:33:52 UTC+0000,2024-05-07 15:33:52 UTC+0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,System,4,0,0,84,515,0,-,0,2024-05-08 11:42:58 UTC+0000,-,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,smss.exe,248,4,0,2,32,2,-,0,2024-05-08 11:42:58 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,csrss.exe,324,308,0,10,354,16,0,0,2024-05-08 11:43:00 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,wininit.exe,372,308,0,3,81,26,0,0,2024-05-08 11:43:01 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,csrss.exe,380,364,0,10,626,16,1,0,2024-05-08 11:43:01 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,winlogon.exe,420,364,0,3,115,30,1,0,2024-05-08 11:43:01 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,Benign
1,0,services.exe,464,372,0,7,197,33,0,0,2024-05-08 11:43:01 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,lsass.exe,480,372,0,8,595,60,0,0,2024-05-08 11:43:01 UTC+0000,-,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,lsm.exe,488,372,0,11,149,16,0,0,2024-05-08 11:43:01 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,Benign
1,0,svchost.exe,584,464,0,10,359,52,0,0,2024-05-08 11:43:01 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,664,464,0,8,248,34,0,0,2024-05-08 11:43:01 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,svchost.exe,748,464,0,20,461,71,0,0,2024-05-08 11:43:02 UTC+0000,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Benign
1,0,svchost.exe,792,464,0,17,445,91,0,0,2024-05-08 11:43:02 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,836,464,0,32,1109,145,0,0,2024-05-08 11:43:02 UTC+0000,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,976,464,0,13,335,83,0,0,2024-05-08 11:43:02 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,svchost.exe,1072,464,0,16,487,74,0,0,2024-05-08 11:43:02 UTC+0000,-,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,spoolsv.exe,1220,464,0,12,279,77,0,0,2024-05-08 11:43:02 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,1248,464,0,19,351,72,0,0,2024-05-08 11:43:02 UTC+0000,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,dwm.exe,1856,792,0,3,76,28,1,0,2024-05-08 11:43:03 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,taskhost.exe,1868,464,0,8,147,38,1,0,2024-05-08 11:43:04 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,explorer.exe,1928,1800,0,22,772,159,1,0,2024-05-08 11:43:04 UTC+0000,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,SearchIndexer.,2020,464,0,14,706,62,0,0,2024-05-08 11:43:11 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,svchost.exe,2680,464,0,14,209,45,0,0,2024-05-08 11:45:04 UTC+0000,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,mscorsvw.exe,2708,464,0,7,95,34,0,0,2024-05-08 11:45:04 UTC+0000,-,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,sppsvc.exe,2776,464,0,4,154,29,0,0,2024-05-08 11:45:05 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
1,0,svchost.exe,2804,464,0,9,318,53,0,0,2024-05-08 11:45:05 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Benign
1,0,iexplore.exe,4028,1928,0,15,664,109,1,0,2024-05-08 11:51:18 UTC+0000,-,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,iexplore.exe,216,4028,0,22,584,111,1,0,2024-05-08 11:51:18 UTC+0000,-,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,iexplore.exe,3088,4028,0,21,603,127,1,0,2024-05-08 11:52:16 UTC+0000,-,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,GoogleCrashHan,3068,1876,0,5,87,27,0,0,2024-05-08 11:55:09 UTC+0000,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,Benign
1,0,chrome.exe,3868,3984,0,36,1501,124,1,0,2024-05-08 11:55:10 UTC+0000,-,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,4084,3868,0,8,121,21,1,0,2024-05-08 11:55:10 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,1416,3868,0,16,246,57,1,0,2024-05-08 11:55:10 UTC+0000,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,chrome.exe,264,3868,0,8,146,43,1,0,2024-05-08 11:55:11 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2384,3868,0,14,231,66,1,0,2024-05-08 11:55:12 UTC+0000,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2344,3868,0,9,177,52,1,0,2024-05-08 11:59:56 UTC+0000,-,0,5,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,648,3868,0,22,509,44,1,0,2024-05-08 12:01:01 UTC+0000,-,0,6,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,1476,3868,0,18,260,44,1,0,2024-05-08 12:01:03 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,1664,3868,0,22,482,44,1,0,2024-05-08 12:04:59 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3792,3868,0,14,206,44,1,0,2024-05-08 12:06:01 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,3572,3868,0,15,404,44,1,0,2024-05-08 12:07:25 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2600,3868,0,14,210,44,1,0,2024-05-08 12:07:37 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2296,3868,0,16,261,44,1,0,2024-05-08 12:07:43 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2532,3868,0,23,523,44,1,0,2024-05-08 12:09:08 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2404,3868,0,14,208,44,1,0,2024-05-08 12:09:20 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,chrome.exe,2964,3868,0,25,515,44,1,0,2024-05-08 12:09:47 UTC+0000,-,0,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
1,0,MGL.exe,2356,128,0,40,692,116,1,0,2024-05-08 12:11:53 UTC+0000,-,1,13,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Benign
1,0,MGL.exe,3164,2356,0,6,143,74,1,0,2024-05-08 12:13:31 UTC+0000,-,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Malicious
1,0,MGL.exe,3196,2356,0,16,237,81,1,0,2024-05-08 12:13:31 UTC+0000,-,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Malicious
1,0,MGL.exe,744,2356,0,16,206,91,1,0,2024-05-08 12:13:32 UTC+0000,-,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Malicious
1,0,MGL.exe,3316,2356,0,15,226,74,1,0,2024-05-08 12:14:24 UTC+0000,-,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Malicious
1,0,System,4,0,0,85,499,0,-,0,2024-05-09 00:35:00 UTC+0000,-,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
1,0,smss.exe,248,4,0,3,32,2,-,0,2024-05-09 00:35:00 UTC+0000,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,Benign
